CID,SMILES
340069988,CCC(Oc1ccc2ocnc2c1)C(=O)N(C)OC
340069988,CCC(Oc1ccc2ocnc2c1)C(=O)N(C)OC
340069988,CCC(Oc1ccc2ocnc2c1)C(=O)N(C)OC
340070244,CON(C)C(=O)C(C)(C)Oc1ccc2ocnc2c1
340070244,CON(C)C(=O)C(C)(C)Oc1ccc2ocnc2c1
340070244,CON(C)C(=O)C(C)(C)Oc1ccc2ocnc2c1
340071284,CON(C)C(=O)C(C)Oc1ccc2nc(C)oc2c1
340071284,CON(C)C(=O)C(C)Oc1ccc2nc(C)oc2c1
340071284,CON(C)C(=O)C(C)Oc1ccc2nc(C)oc2c1
340072820,CON(C)C(=O)CCOc1ccc2nc(C)oc2c1
340072820,CON(C)C(=O)CCOc1ccc2nc(C)oc2c1
340072820,CON(C)C(=O)CCOc1ccc2nc(C)oc2c1
340074899,CON(C)C(=O)C(C)Oc1ccc2oc(C)nc2c1
340074899,CON(C)C(=O)C(C)Oc1ccc2oc(C)nc2c1
340074899,CON(C)C(=O)C(C)Oc1ccc2oc(C)nc2c1
340076435,CON(C)C(=O)CCOc1ccc2oc(C)nc2c1
340076435,CON(C)C(=O)CCOc1ccc2oc(C)nc2c1
340076435,CON(C)C(=O)CCOc1ccc2oc(C)nc2c1
342030564,CON(C)C(=O)C=Cc1cccc(OCC(N)=O)c1
342030564,CON(C)C(=O)C=Cc1cccc(OCC(N)=O)c1
342030564,CON(C)C(=O)C=Cc1cccc(OCC(N)=O)c1
342202979,CON(C)C(=O)C=Cc1ccc(OCC(N)=O)cc1
342202979,CON(C)C(=O)C=Cc1ccc(OCC(N)=O)cc1
342202979,CON(C)C(=O)C=Cc1ccc(OCC(N)=O)cc1
342390368,CON(C)C(=O)C=Cc1ccccc1OCC(N)=O
342390368,CON(C)C(=O)C=Cc1ccccc1OCC(N)=O
342390368,CON(C)C(=O)C=Cc1ccccc1OCC(N)=O
290018361,CN(C)c1ncc(\C=C\C(=O)N2CC(O)CO2)cn1
1098944,C=CCONC(=O)Cn1c2ccccc2sc1=O
32238686,CONC(=O)c1csc(Nc2cccc(C)n2)n1
323958579,Cc1nc2ccc(cc2s1)C(=O)N1CC(O)CO1
327741615,CON(C)C(=O)Cc1csc(n1)-c1cnccn1
327742634,CON(C)C(=O)c1sc(nc1C)-c1cnccn1
25847970,O\N=C1/C2(CCCCC2)C(=O)N(O)C11CCCC=C1
181086585,CON(C)C(=O)CCCC(=O)N(C)c1ccccc1
181086585,CON(C)C(=O)CCCC(=O)N(C)c1ccccc1
181086585,CON(C)C(=O)CCCC(=O)N(C)c1ccccc1
181513832,CNC(=O)CONC(=O)c1ccc(cc1)C(C)(C)C
181514090,CNC(=O)CONC(=O)CCCc1ccc(C)cc1
316147663,Cc1ccc(NC(C)(C)C(=O)N2CC(O)CO2)cc1
320450435,CC(C)CC(=O)NC(Cc1ccccc1)C(=O)NO
323957623,CC(C)CNc1ccccc1C(=O)N1CC(O)CO1
338462123,CON(C)C(=O)CCCC(=O)NCc1ccccc1
338462123,CON(C)C(=O)CCCC(=O)NCc1ccccc1
338462123,CON(C)C(=O)CCCC(=O)NCc1ccccc1
338462123,CON(C)C(=O)CCCC(=O)NCc1ccccc1
338462123,CON(C)C(=O)CCCC(=O)NCc1ccccc1
338513186,CON(C)C(=O)CCCC(=O)Nc1ccccc1C
338513186,CON(C)C(=O)CCCC(=O)Nc1ccccc1C
338513186,CON(C)C(=O)CCCC(=O)Nc1ccccc1C
338514730,CON(C)C(=O)CCCC(=O)Nc1ccc(C)cc1
338514730,CON(C)C(=O)CCCC(=O)Nc1ccc(C)cc1
338514730,CON(C)C(=O)CCCC(=O)Nc1ccc(C)cc1
338537787,CON(C)C(=O)CCCC(=O)Nc1cccc(C)c1
338537787,CON(C)C(=O)CCCC(=O)Nc1cccc(C)c1
338537787,CON(C)C(=O)CCCC(=O)Nc1cccc(C)c1
340370098,CON(C)C(=O)CCCOc1cccc(\C=N\C)c1
340370098,CON(C)C(=O)CCCOc1cccc(\C=N\C)c1
340370098,CON(C)C(=O)CCCOc1cccc(\C=N\C)c1
340371633,CCC(Oc1cccc(\C=N\C)c1)C(=O)N(C)OC
340371633,CCC(Oc1cccc(\C=N\C)c1)C(=O)N(C)OC
340371633,CCC(Oc1cccc(\C=N\C)c1)C(=O)N(C)OC
340372145,CON(C)C(=O)C(C)(C)Oc1cccc(\C=N\C)c1
340372145,CON(C)C(=O)C(C)(C)Oc1cccc(\C=N\C)c1
340372145,CON(C)C(=O)C(C)(C)Oc1cccc(\C=N\C)c1
50376065,CN1CC(CC(=O)N2CCCCO2)n2nccc2C1
317428303,CN1OC2(CC1=O)CCN(Cc1ccnn1C)CC2
317430862,CN1OC2(CC1=O)CCN(Cc1cnn(C)c1)CC2
317431630,CN1OC2(CC1=O)CCN(Cc1cncn1C)CC2
317432641,CN1OC2(CC1=O)CCN(Cc1ccn(C)n1)CC2
317433409,CN1OC2(CC1=O)CCN(Cc1nccn1C)CC2
317931020,CCN1OC2(CC1=O)CCN(Cc1cnc[nH]1)CC2
338669504,CON(C)C(=O)c1ccc(c(OCC#N)c1)[N+]([O-])=O
338669504,CON(C)C(=O)c1ccc(c(OCC#N)c1)[N+]([O-])=O
338669504,CON(C)C(=O)c1ccc(c(OCC#N)c1)[N+]([O-])=O
338984097,CON(C)C(=O)c1ccc(OCC#N)c(c1)[N+]([O-])=O
338984097,CON(C)C(=O)c1ccc(OCC#N)c(c1)[N+]([O-])=O
338984097,CON(C)C(=O)c1ccc(OCC#N)c(c1)[N+]([O-])=O
50523565,CON(C)C(=O)c1cccc(SC(F)(F)F)c1
342094352,CON(C)C(=O)C=Cc1cccc(OCC(O)=O)c1
342094352,CON(C)C(=O)C=Cc1cccc(OCC(O)=O)c1
342094352,CON(C)C(=O)C=Cc1cccc(OCC(O)=O)c1
342094352,CON(C)C(=O)C=Cc1cccc(OCC(O)=O)c1
342094352,CON(C)C(=O)C=Cc1cccc(OCC(O)=O)c1
342190998,CON(C)C(=O)C=Cc1ccc(OCC(O)=O)cc1
342190998,CON(C)C(=O)C=Cc1ccc(OCC(O)=O)cc1
342190998,CON(C)C(=O)C=Cc1ccc(OCC(O)=O)cc1
342190998,CON(C)C(=O)C=Cc1ccc(OCC(O)=O)cc1
342190998,CON(C)C(=O)C=Cc1ccc(OCC(O)=O)cc1
342385561,CON(C)C(=O)C=Cc1ccccc1OCC(O)=O
342385561,CON(C)C(=O)C=Cc1ccccc1OCC(O)=O
342385561,CON(C)C(=O)C=Cc1ccccc1OCC(O)=O
342385561,CON(C)C(=O)C=Cc1ccccc1OCC(O)=O
342385561,CON(C)C(=O)C=Cc1ccccc1OCC(O)=O
345697275,CON(C)C(=O)CCC(=O)c1ccc2OCOc2c1
1352761,ON1C(=O)C(=C(C1=O)c1ccccc1)c1ccccc1
26475799,O=C1ON(C(=O)\C1=C\c1ccccc1)c1ccccc1
181513913,CNC(=O)CONC(=O)CNC(=O)c1ccccc1
181514033,CNC(=O)CONC(=O)c1cccc(NC(C)=O)c1
340710398,CON(C)C(=O)c1c(nc2ccc(F)cn12)C(C)C
340710398,CON(C)C(=O)c1c(nc2ccc(F)cn12)C(C)C
340710398,CON(C)C(=O)c1c(nc2ccc(F)cn12)C(C)C
181513636,COCONC(=O)\C=C\c1cccc(OC(C)C)c1
181513645,CCCOc1ccccc1\C=C\C(=O)NOCOC
181513648,CCCOc1ccc(\C=C\C(=O)NOCOC)cc1
303647843,CCOc1ccc(C=CC(=O)N(C)OC)cc1OC
303647843,CCOc1ccc(C=CC(=O)N(C)OC)cc1OC
303647843,CCOc1ccc(C=CC(=O)N(C)OC)cc1OC
303647843,CCOc1ccc(C=CC(=O)N(C)OC)cc1OC
303647843,CCOc1ccc(C=CC(=O)N(C)OC)cc1OC
339399316,CON(C)C(=O)c1cccc(C)c1OC(C)C(C)=O
339399316,CON(C)C(=O)c1cccc(C)c1OC(C)C(C)=O
339399316,CON(C)C(=O)c1cccc(C)c1OC(C)C(C)=O
339676304,CCOc1c(OC)cccc1C=CC(=O)N(C)OC
339676304,CCOc1c(OC)cccc1C=CC(=O)N(C)OC
339676304,CCOc1c(OC)cccc1C=CC(=O)N(C)OC
339676304,CCOc1c(OC)cccc1C=CC(=O)N(C)OC
339676304,CCOc1c(OC)cccc1C=CC(=O)N(C)OC
339939719,CCC(Oc1ccc(C)cc1C=O)C(=O)N(C)OC
339939719,CCC(Oc1ccc(C)cc1C=O)C(=O)N(C)OC
339939719,CCC(Oc1ccc(C)cc1C=O)C(=O)N(C)OC
339939975,CON(C)C(=O)C(C)(C)Oc1ccc(C)cc1C=O
339939975,CON(C)C(=O)C(C)(C)Oc1ccc(C)cc1C=O
339939975,CON(C)C(=O)C(C)(C)Oc1ccc(C)cc1C=O
339940999,CON(C)C(=O)CCCOc1ccc(C)cc1C=O
339940999,CON(C)C(=O)CCCOc1ccc(C)cc1C=O
339940999,CON(C)C(=O)CCCOc1ccc(C)cc1C=O
340109328,CCC(Oc1ccc(cc1)C(C)=O)C(=O)N(C)OC
340109328,CCC(Oc1ccc(cc1)C(C)=O)C(=O)N(C)OC
340109328,CCC(Oc1ccc(cc1)C(C)=O)C(=O)N(C)OC
340109584,CON(C)C(=O)C(C)(C)Oc1ccc(cc1)C(C)=O
340109584,CON(C)C(=O)C(C)(C)Oc1ccc(cc1)C(C)=O
340109584,CON(C)C(=O)C(C)(C)Oc1ccc(cc1)C(C)=O
340110608,CON(C)C(=O)CCCOc1ccc(cc1)C(C)=O
340110608,CON(C)C(=O)CCCOc1ccc(cc1)C(C)=O
340110608,CON(C)C(=O)CCCOc1ccc(cc1)C(C)=O
340115747,CCC(Oc1ccccc1C(C)=O)C(=O)N(C)OC
340115747,CCC(Oc1ccccc1C(C)=O)C(=O)N(C)OC
340115747,CCC(Oc1ccccc1C(C)=O)C(=O)N(C)OC
340116003,CON(C)C(=O)C(C)(C)Oc1ccccc1C(C)=O
340116003,CON(C)C(=O)C(C)(C)Oc1ccccc1C(C)=O
340116003,CON(C)C(=O)C(C)(C)Oc1ccccc1C(C)=O
340116034,CCC(Oc1cccc(c1)C(C)=O)C(=O)N(C)OC
340116034,CCC(Oc1cccc(c1)C(C)=O)C(=O)N(C)OC
340116034,CCC(Oc1cccc(c1)C(C)=O)C(=O)N(C)OC
340116290,CON(C)C(=O)C(C)(C)Oc1cccc(c1)C(C)=O
340116290,CON(C)C(=O)C(C)(C)Oc1cccc(c1)C(C)=O
340116290,CON(C)C(=O)C(C)(C)Oc1cccc(c1)C(C)=O
340117027,CON(C)C(=O)CCCOc1ccccc1C(C)=O
340117027,CON(C)C(=O)CCCOc1ccccc1C(C)=O
340117027,CON(C)C(=O)CCCOc1ccccc1C(C)=O
340117314,CON(C)C(=O)CCCOc1cccc(c1)C(C)=O
340117314,CON(C)C(=O)CCCOc1cccc(c1)C(C)=O
340117314,CON(C)C(=O)CCCOc1cccc(c1)C(C)=O
340142413,CON(C)C(=O)COc1ccc(cc1C=O)C(C)C
340142413,CON(C)C(=O)COc1ccc(cc1C=O)C(C)C
340142413,CON(C)C(=O)COc1ccc(cc1C=O)C(C)C
340517750,CON(C)C(=O)C(C)Oc1ccc(C)cc1C(C)=O
340517750,CON(C)C(=O)C(C)Oc1ccc(C)cc1C(C)=O
340517750,CON(C)C(=O)C(C)Oc1ccc(C)cc1C(C)=O
340519286,CON(C)C(=O)CCOc1ccc(C)cc1C(C)=O
340519286,CON(C)C(=O)CCOc1ccc(C)cc1C(C)=O
340519286,CON(C)C(=O)CCOc1ccc(C)cc1C(C)=O
340631785,CCC(=O)c1ccc(OCCC(=O)N(C)OC)cc1
340631785,CCC(=O)c1ccc(OCCC(=O)N(C)OC)cc1
340631785,CCC(=O)c1ccc(OCCC(=O)N(C)OC)cc1
340634344,CCC(=O)c1ccc(OC(C)C(=O)N(C)OC)cc1
340634344,CCC(=O)c1ccc(OC(C)C(=O)N(C)OC)cc1
340634344,CCC(=O)c1ccc(OC(C)C(=O)N(C)OC)cc1
342033034,CCOc1cc(C=CC(=O)N(C)OC)ccc1OC
342033034,CCOc1cc(C=CC(=O)N(C)OC)ccc1OC
342033034,CCOc1cc(C=CC(=O)N(C)OC)ccc1OC
342091270,CON(C)C(=O)C=Cc1cccc(OCCCO)c1
342091270,CON(C)C(=O)C=Cc1cccc(OCCCO)c1
342091270,CON(C)C(=O)C=Cc1cccc(OCCCO)c1
342091270,CON(C)C(=O)C=Cc1cccc(OCCCO)c1
342091270,CON(C)C(=O)C=Cc1cccc(OCCCO)c1
342189709,CON(C)C(=O)C=Cc1ccc(OCCCO)cc1
342189709,CON(C)C(=O)C=Cc1ccc(OCCCO)cc1
342189709,CON(C)C(=O)C=Cc1ccc(OCCCO)cc1
342189709,CON(C)C(=O)C=Cc1ccc(OCCCO)cc1
342189709,CON(C)C(=O)C=Cc1ccc(OCCCO)cc1
342309488,CCOc1ccc(OC)cc1C=CC(=O)N(C)OC
342309488,CCOc1ccc(OC)cc1C=CC(=O)N(C)OC
342309488,CCOc1ccc(OC)cc1C=CC(=O)N(C)OC
342382728,CON(C)C(=O)C=Cc1ccccc1OCCCO
342382728,CON(C)C(=O)C=Cc1ccccc1OCCCO
342382728,CON(C)C(=O)C=Cc1ccccc1OCCCO
342382728,CON(C)C(=O)C=Cc1ccccc1OCCCO
342382728,CON(C)C(=O)C=Cc1ccccc1OCCCO
342408703,CON(C)C(=O)C=Cc1cc(C)ccc1OCCO
342408703,CON(C)C(=O)C=Cc1cc(C)ccc1OCCO
342408703,CON(C)C(=O)C=Cc1cc(C)ccc1OCCO
342408703,CON(C)C(=O)C=Cc1cc(C)ccc1OCCO
342408703,CON(C)C(=O)C=Cc1cc(C)ccc1OCCO
44719274,OC1CON(C1)C(=O)c1c[nH]nc1C1CCCCC1
181514156,CNC(=O)CONC(=O)c1ccc(N(C)C)c(C)c1
316241753,OC1CON(C1)C(=O)CCc1n[nH]c2CCCCc12
317428813,CN1OC2(CC1=O)CCN(Cc1cc(C)on1)CC2
320927730,CCCNC(=O)Nc1ccc(cc1)C(=O)N(C)OC
320930050,CON(C)C(=O)c1ccc(NC(=O)NC(C)C)cc1
320932373,CON(C)C(=O)c1cccc(NC(=O)NC(C)C)c1
320992518,CCCNC(=O)Nc1cccc(c1)C(=O)N(C)OC
338456736,CON(C)C(=O)CCCC(=O)NCc1cccnc1
338456736,CON(C)C(=O)CCCC(=O)NCc1cccnc1
338456736,CON(C)C(=O)CCCC(=O)NCc1cccnc1
338509169,CON(C)C(=O)CCCC(=O)NCc1ccccn1
338509169,CON(C)C(=O)CCCC(=O)NCc1ccccn1
338509169,CON(C)C(=O)CCCC(=O)NCc1ccccn1
338512825,CON(C)C(=O)CCCC(=O)NCc1ccncc1
338512825,CON(C)C(=O)CCCC(=O)NCc1ccncc1
338512825,CON(C)C(=O)CCCC(=O)NCc1ccncc1
338563880,CON(C)C(=O)CCCC(=O)Nc1cc(C)ccn1
338563880,CON(C)C(=O)CCCC(=O)Nc1cc(C)ccn1
338563880,CON(C)C(=O)CCCC(=O)Nc1cc(C)ccn1
338597404,CON(C)C(=O)CCCC(=O)Nc1ncccc1C
338597404,CON(C)C(=O)CCCC(=O)Nc1ncccc1C
338597404,CON(C)C(=O)CCCC(=O)Nc1ncccc1C
338600725,CON(C)C(=O)CCCC(=O)Nc1ccc(C)cn1
338600725,CON(C)C(=O)CCCC(=O)Nc1ccc(C)cn1
338600725,CON(C)C(=O)CCCC(=O)Nc1ccc(C)cn1
338607649,CON(C)C(=O)CCCC(=O)Nc1cccc(C)n1
338607649,CON(C)C(=O)CCCC(=O)Nc1cccc(C)n1
338607649,CON(C)C(=O)CCCC(=O)Nc1cccc(C)n1
338617375,CON(C)C(=O)CCCC(=O)Nc1ccc(C)nc1
338617375,CON(C)C(=O)CCCC(=O)Nc1ccc(C)nc1
338617375,CON(C)C(=O)CCCC(=O)Nc1ccc(C)nc1
338623019,CON(C)C(=O)CCCC(=O)NNc1ccccc1
338623019,CON(C)C(=O)CCCC(=O)NNc1ccccc1
338623019,CON(C)C(=O)CCCC(=O)NNc1ccccc1
36367796,CONC(=O)CCc1csc2nc(cn12)C1CC1
338806384,CCCCCCOc1cccc(c1)C(=O)N(C)OC
338806384,CCCCCCOc1cccc(c1)C(=O)N(C)OC
338806384,CCCCCCOc1cccc(c1)C(=O)N(C)OC
339089748,CCCCCCOc1ccc(cc1)C(=O)N(C)OC
339089748,CCCCCCOc1ccc(cc1)C(=O)N(C)OC
339089748,CCCCCCOc1ccc(cc1)C(=O)N(C)OC
339227896,CCCCCCOc1ccccc1C(=O)N(C)OC
339227896,CCCCCCOc1ccccc1C(=O)N(C)OC
339227896,CCCCCCOc1ccccc1C(=O)N(C)OC
339403672,CON(C)C(=O)c1cccc(C)c1OCCC(C)C
339403672,CON(C)C(=O)c1cccc(C)c1OCCC(C)C
339403672,CON(C)C(=O)c1cccc(C)c1OCCC(C)C
339403672,CON(C)C(=O)c1cccc(C)c1OCCC(C)C
339403672,CON(C)C(=O)c1cccc(C)c1OCCC(C)C
339404970,CCCCCOc1c(C)cccc1C(=O)N(C)OC
339404970,CCCCCOc1c(C)cccc1C(=O)N(C)OC
339404970,CCCCCOc1c(C)cccc1C(=O)N(C)OC
339845318,CCC(Oc1c(C)cc(C)cc1C)C(=O)N(C)OC
339845318,CCC(Oc1c(C)cc(C)cc1C)C(=O)N(C)OC
339845318,CCC(Oc1c(C)cc(C)cc1C)C(=O)N(C)OC
339845574,CON(C)C(=O)C(C)(C)Oc1c(C)cc(C)cc1C
339845574,CON(C)C(=O)C(C)(C)Oc1c(C)cc(C)cc1C
339845574,CON(C)C(=O)C(C)(C)Oc1c(C)cc(C)cc1C
339846598,CON(C)C(=O)CCCOc1c(C)cc(C)cc1C
339846598,CON(C)C(=O)CCCOc1c(C)cc(C)cc1C
339846598,CON(C)C(=O)CCCOc1c(C)cc(C)cc1C
340138206,CCC(CC)(Oc1cccc(C)c1)C(=O)N(C)OC
340138206,CCC(CC)(Oc1cccc(C)c1)C(=O)N(C)OC
340138206,CCC(CC)(Oc1cccc(C)c1)C(=O)N(C)OC
340144281,CCCc1ccc(OC(CC)C(=O)N(C)OC)cc1
340144281,CCCc1ccc(OC(CC)C(=O)N(C)OC)cc1
340144281,CCCc1ccc(OC(CC)C(=O)N(C)OC)cc1
340144537,CCCc1ccc(OC(C)(C)C(=O)N(C)OC)cc1
340144537,CCCc1ccc(OC(C)(C)C(=O)N(C)OC)cc1
340144537,CCCc1ccc(OC(C)(C)C(=O)N(C)OC)cc1
340145561,CCCc1ccc(OCCCC(=O)N(C)OC)cc1
340145561,CCCc1ccc(OCCCC(=O)N(C)OC)cc1
340145561,CCCc1ccc(OCCCC(=O)N(C)OC)cc1
340149518,CON(C)C(=O)COc1ccc(CC(C)(C)C)cc1
340149518,CON(C)C(=O)COc1ccc(CC(C)(C)C)cc1
340149518,CON(C)C(=O)COc1ccc(CC(C)(C)C)cc1
340153028,CCC(CC)(Oc1ccc(C)cc1)C(=O)N(C)OC
340153028,CCC(CC)(Oc1ccc(C)cc1)C(=O)N(C)OC
340153028,CCC(CC)(Oc1ccc(C)cc1)C(=O)N(C)OC
340191708,CCC(CC)(Oc1ccccc1C)C(=O)N(C)OC
340191708,CCC(CC)(Oc1ccccc1C)C(=O)N(C)OC
340191708,CCC(CC)(Oc1ccccc1C)C(=O)N(C)OC
340208113,CCC(Oc1cc(C)cc(C)c1C)C(=O)N(C)OC
340208113,CCC(Oc1cc(C)cc(C)c1C)C(=O)N(C)OC
340208113,CCC(Oc1cc(C)cc(C)c1C)C(=O)N(C)OC
340208369,CON(C)C(=O)C(C)(C)Oc1cc(C)cc(C)c1C
340208369,CON(C)C(=O)C(C)(C)Oc1cc(C)cc(C)c1C
340208369,CON(C)C(=O)C(C)(C)Oc1cc(C)cc(C)c1C
340209393,CON(C)C(=O)CCCOc1cc(C)cc(C)c1C
340209393,CON(C)C(=O)CCCOc1cc(C)cc(C)c1C
340209393,CON(C)C(=O)CCCOc1cc(C)cc(C)c1C
340211670,CCC(Oc1c(C)ccc(C)c1C)C(=O)N(C)OC
340211670,CCC(Oc1c(C)ccc(C)c1C)C(=O)N(C)OC
340211670,CCC(Oc1c(C)ccc(C)c1C)C(=O)N(C)OC
340211926,CON(C)C(=O)C(C)(C)Oc1c(C)ccc(C)c1C
340211926,CON(C)C(=O)C(C)(C)Oc1c(C)ccc(C)c1C
340211926,CON(C)C(=O)C(C)(C)Oc1c(C)ccc(C)c1C
340212950,CON(C)C(=O)CCCOc1c(C)ccc(C)c1C
340212950,CON(C)C(=O)CCCOc1c(C)ccc(C)c1C
340212950,CON(C)C(=O)CCCOc1c(C)ccc(C)c1C
340224747,CCC(Oc1cccc(c1)C(C)C)C(=O)N(C)OC
340224747,CCC(Oc1cccc(c1)C(C)C)C(=O)N(C)OC
340224747,CCC(Oc1cccc(c1)C(C)C)C(=O)N(C)OC
340225003,CON(C)C(=O)C(C)(C)Oc1cccc(c1)C(C)C
340225003,CON(C)C(=O)C(C)(C)Oc1cccc(c1)C(C)C
340225003,CON(C)C(=O)C(C)(C)Oc1cccc(c1)C(C)C
340226027,CON(C)C(=O)CCCOc1cccc(c1)C(C)C
340226027,CON(C)C(=O)CCCOc1cccc(c1)C(C)C
340226027,CON(C)C(=O)CCCOc1cccc(c1)C(C)C
340230855,CON(C)C(=O)CCCOc1ccc(cc1)C(C)C
340230855,CON(C)C(=O)CCCOc1ccc(cc1)C(C)C
340230855,CON(C)C(=O)CCCOc1ccc(cc1)C(C)C
340233670,CCC(Oc1ccc(cc1)C(C)C)C(=O)N(C)OC
340233670,CCC(Oc1ccc(cc1)C(C)C)C(=O)N(C)OC
340233670,CCC(Oc1ccc(cc1)C(C)C)C(=O)N(C)OC
340233926,CON(C)C(=O)C(C)(C)Oc1ccc(cc1)C(C)C
340233926,CON(C)C(=O)C(C)(C)Oc1ccc(cc1)C(C)C
340233926,CON(C)C(=O)C(C)(C)Oc1ccc(cc1)C(C)C
340246747,CON(C)C(=O)C(C)(C)Oc1ccccc1C(C)C
340246747,CON(C)C(=O)C(C)(C)Oc1ccccc1C(C)C
340246747,CON(C)C(=O)C(C)(C)Oc1ccccc1C(C)C
340247771,CON(C)C(=O)CCCOc1ccccc1C(C)C
340247771,CON(C)C(=O)CCCOc1ccccc1C(C)C
340247771,CON(C)C(=O)CCCOc1ccccc1C(C)C
340250586,CCC(Oc1ccccc1C(C)C)C(=O)N(C)OC
340250586,CCC(Oc1ccccc1C(C)C)C(=O)N(C)OC
340250586,CCC(Oc1ccccc1C(C)C)C(=O)N(C)OC
340263789,CON(C)C(=O)C(C)Oc1cc(C)ccc1C(C)C
340263789,CON(C)C(=O)C(C)Oc1cc(C)ccc1C(C)C
340263789,CON(C)C(=O)C(C)Oc1cc(C)ccc1C(C)C
340265325,CON(C)C(=O)CCOc1cc(C)ccc1C(C)C
340265325,CON(C)C(=O)CCOc1cc(C)ccc1C(C)C
340265325,CON(C)C(=O)CCOc1cc(C)ccc1C(C)C
340267636,CON(C)C(=O)C(C)Oc1ccc(C(C)C)c(C)c1
340267636,CON(C)C(=O)C(C)Oc1ccc(C(C)C)c(C)c1
340267636,CON(C)C(=O)C(C)Oc1ccc(C(C)C)c(C)c1
340269172,CON(C)C(=O)CCOc1ccc(C(C)C)c(C)c1
340269172,CON(C)C(=O)CCOc1ccc(C(C)C)c(C)c1
340269172,CON(C)C(=O)CCOc1ccc(C(C)C)c(C)c1
340273108,CON(C)C(=O)COc1ccc(C)cc1C(C)(C)C
340273108,CON(C)C(=O)COc1ccc(C)cc1C(C)(C)C
340273108,CON(C)C(=O)COc1ccc(C)cc1C(C)(C)C
340296553,CON(C)C(=O)CCOc1ccc(cc1)C(C)(C)C
340296553,CON(C)C(=O)CCOc1ccc(cc1)C(C)(C)C
340296553,CON(C)C(=O)CCOc1ccc(cc1)C(C)(C)C
340299368,CON(C)C(=O)C(C)Oc1ccc(cc1)C(C)(C)C
340299368,CON(C)C(=O)C(C)Oc1ccc(cc1)C(C)(C)C
340299368,CON(C)C(=O)C(C)Oc1ccc(cc1)C(C)(C)C
340301020,CON(C)C(=O)COc1cc(C)ccc1C(C)(C)C
340301020,CON(C)C(=O)COc1cc(C)ccc1C(C)(C)C
340301020,CON(C)C(=O)COc1cc(C)ccc1C(C)(C)C
340309697,CCC(C)(C)c1ccc(OCC(=O)N(C)OC)cc1
340309697,CCC(C)(C)c1ccc(OCC(=O)N(C)OC)cc1
340309697,CCC(C)(C)c1ccc(OCC(=O)N(C)OC)cc1
340391782,CON(C)C(=O)COc1c(C)cccc1C(C)(C)C
340391782,CON(C)C(=O)COc1c(C)cccc1C(C)(C)C
340391782,CON(C)C(=O)COc1c(C)cccc1C(C)(C)C
5804515,Clc1ccc(cc1)C(=O)ONC(=O)c1ccco1
338659545,CON(C)C(=O)c1ccc(c(OCC=C)c1)[N+]([O-])=O
338659545,CON(C)C(=O)c1ccc(c(OCC=C)c1)[N+]([O-])=O
338659545,CON(C)C(=O)c1ccc(c(OCC=C)c1)[N+]([O-])=O
338659545,CON(C)C(=O)c1ccc(c(OCC=C)c1)[N+]([O-])=O
338659545,CON(C)C(=O)c1ccc(c(OCC=C)c1)[N+]([O-])=O
338973626,CON(C)C(=O)c1ccc(OCC=C)c(c1)[N+]([O-])=O
338973626,CON(C)C(=O)c1ccc(OCC=C)c(c1)[N+]([O-])=O
338973626,CON(C)C(=O)c1ccc(OCC=C)c(c1)[N+]([O-])=O
338973626,CON(C)C(=O)c1ccc(OCC=C)c(c1)[N+]([O-])=O
338973626,CON(C)C(=O)c1ccc(OCC=C)c(c1)[N+]([O-])=O
340147758,CON(C)C(=O)COc1ccc(\C=C\[N+]([O-])=O)cc1
340147758,CON(C)C(=O)COc1ccc(\C=C\[N+]([O-])=O)cc1
340147758,CON(C)C(=O)COc1ccc(\C=C\[N+]([O-])=O)cc1
53860747,CON(C)C(=O)c1ccc(OC2CCOCC2)nc1
54866404,CONC(=O)c1ccc(OCC2CCOCC2)nc1
70126729,CON(C)C(=O)c1ccc(OCC2CCCO2)nc1
70127353,CONC(=O)c1ccnc(OCC2CCOCC2)c1
181513859,CCOc1ccc(CC(=O)NOCC(=O)NC)cc1
181513871,CNC(=O)CONC(=O)CCCOc1ccccc1
181513925,CNC(=O)CONC(=O)COc1c(C)cccc1C
181513931,CNC(=O)CONC(=O)COc1cccc(C)c1C
181513937,CNC(=O)CONC(=O)COc1cc(C)ccc1C
181513943,CCc1ccc(OCC(=O)NOCC(=O)NC)cc1
181513946,CCc1cccc(OCC(=O)NOCC(=O)NC)c1
181514105,CNC(=O)CONC(=O)c1ccc(OC(C)C)cc1
338487657,CON(C)C(=O)C1CCN(CC1)C(=O)c1ccco1
338487657,CON(C)C(=O)C1CCN(CC1)C(=O)c1ccco1
338487657,CON(C)C(=O)C1CCN(CC1)C(=O)c1ccco1
338801491,CCC(Oc1cccc(c1)C(=O)N(C)OC)C(N)=O
338801491,CCC(Oc1cccc(c1)C(=O)N(C)OC)C(N)=O
338801491,CCC(Oc1cccc(c1)C(=O)N(C)OC)C(N)=O
338818714,CON(C)C(=O)c1cccc(OCCCC(N)=O)c1
338818714,CON(C)C(=O)c1cccc(OCCCC(N)=O)c1
338818714,CON(C)C(=O)c1cccc(OCCCC(N)=O)c1
338873573,CON(C)C(=O)c1cccc(OC(C)(C)C(N)=O)c1
338873573,CON(C)C(=O)c1cccc(OC(C)(C)C(N)=O)c1
338873573,CON(C)C(=O)c1cccc(OC(C)(C)C(N)=O)c1
338909707,CCNC(=O)COc1cccc(c1)C(=O)N(C)OC
338909707,CCNC(=O)COc1cccc(c1)C(=O)N(C)OC
